"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"C11orf86",6.5215069750634,4.4021892322457,1.06677686708843,4.12662607154266,3.6812423234104e-05,0.00024309726067498
"INSM1",624.36098932531,8.04397165719794,1.13471842624178,7.08895834523445,1.35125186520524e-12,5.01589086679193e-11
"PPP1R14B",2668.09634021458,2.35688181343932,0.342519073129013,6.88102356434784,5.9424019538974e-12,1.94632846779805e-10
"FKBP2",5.10641431491396,2.72714050466318,0.626337488276838,4.35410709993747,1.33610378043712e-05,9.93871397966735e-05
"CIMIP2C",43.7146907159119,2.00437337060143,0.846417806725463,2.36806616623031,0.0178813376995516,0.0468080562255549
"PC",874.506955897745,2.05200531687404,0.316741025756416,6.47849552161296,9.26416808331636e-11,2.4534999208124e-09
"MUC13",189.3357757035,3.09130744417655,0.893768784142031,3.45873283899038,0.000542722946862739,0.00252698799794605
"TIGD3",54.9469852713652,2.92095623378137,0.588866868964046,4.96029983639597,7.03844540029485e-07,7.58285370662252e-06
"CBX2",785.466241034801,3.51563671337158,0.574120225266475,6.12352005494984,9.15303286144182e-10,1.94015401294202e-08
"SPTBN2",1506.53831414941,2.89562063205389,0.318287720692986,9.09749400872095,9.24400573852334e-20,1.23410179534941e-17
"CBY2",10.7439066751763,4.49186567241461,1.14439160634098,3.92511238943518,8.66892542050217e-05,0.000513100592233975
"LOC105370792",27.7174788544372,2.88664633801262,0.607305327643153,4.75320437121009,2.00217778714537e-06,1.91617043606194e-05
"EXO1",351.015336824881,4.24128885821427,0.533287367389777,7.95310205635216,1.81898377740148e-15,1.19341421315203e-13
"CNTNAP2",155.242726823461,2.67325047439705,0.708491131382986,3.77316010883415,0.000161192769341777,0.000881617089435417
"LINGO2",40.429961687455,4.02899173558707,0.929903442286478,4.3326990226861,1.47292408935938e-05,0.00010822460262628
"UGT8",611.926737006302,3.0989940416631,0.612192556958227,5.06212303047415,4.14613311696851e-07,4.74208782200772e-06
"CNIH2",65.917545201404,2.07056977365213,0.675855686564284,3.06362706538415,0.00218671319286692,0.00816628095533435
"SEZ6L2",2648.37353935658,2.07094184371209,0.429889223523247,4.81738487589722,1.45451961167513e-06,1.44593529274861e-05
"ASPHD1",261.75776584001,2.88462637207057,0.619443859535155,4.65680033415016,3.21161639975122e-06,2.90023697744939e-05
"ZIC4",13.6191073674898,4.86954381567325,1.5121478841586,3.22028279554337,0.00128064197206391,0.00520580049505824
"CA5A",3.28568117910089,2.27096569032946,0.882216607422495,2.57415885307846,0.0100484126267106,0.0291406519124969
"UBE2C",1057.93162450601,4.35407080743331,0.577651337705648,7.53754128697613,4.78915034000734e-14,2.38715094131065e-12
"DSG4",2.06281891823299,4.2975237149518,1.82978836039591,2.34864523568285,0.0188418494233792,0.048888718671473
"MARCKSL1",6173.15461008475,2.21327178043917,0.332263303083393,6.6611983926605,2.71603706925729e-11,7.83873707384003e-10
"PPM1E",187.803464537264,2.96943491167737,0.834283722564669,3.55926267211476,0.000371897431796084,0.00182228943345628
"CIROZ",76.7032464443367,2.36967793141608,0.593344355728019,3.99376501780074,6.50323154907297e-05,0.000399092131811255
"CCNE2",229.117489276912,3.00691818781643,0.560883217563862,5.3610414675566,8.27435193208864e-08,1.12504574304736e-06
"ANKS4B",11.3182546431629,3.84801583538818,0.918284215014982,4.1904410121276,2.78412789616214e-05,0.000190182093780627
"NRIP3",289.398367636121,2.46830843074332,0.629443782549511,3.921412045323,8.80315812958935e-05,0.000520101700156303
"PCSK1",202.696943774303,4.66197836200396,0.945701393507464,4.92965157290652,8.23764022332274e-07,8.7224994739441e-06
"DPP10",126.255896886863,2.95304806700296,0.779095382039811,3.790354987436,0.000150432137292337,0.000831327829156803
"RMI2",503.500681650354,3.11327350905361,0.413501154767305,7.52905638390678,5.11083121503173e-14,2.53091465960866e-12
"ETV4",1380.28827793802,4.30479569871425,0.543739148860024,7.91702364587774,2.43263498033635e-15,1.55124647949996e-13
"GPX2",2604.51716204113,6.4557437710626,0.883837634037832,7.30421914890566,2.78881524374289e-13,1.17032836763615e-11
"FOXG1",6.57984406778918,5.33151594056172,1.77356186066773,3.006106558107,0.00264616249317741,0.00956902321507161
"ENTHD1",10.4735943642157,2.0696400834209,0.692486871983645,2.98870659813718,0.002801610210855,0.010029474596771
"ACBD7",189.919513307862,2.75037446730157,0.660548216338183,4.16377548114285,3.13027937020779e-05,0.00021111121932784
"B3GNT4",31.0745811246385,2.26993470497418,0.497675690441015,4.56107209689643,5.08931014311507e-06,4.30949040271417e-05
"GJC3",46.0304399044082,3.02831722244222,0.750031308159402,4.03758775066843,5.40036468245614e-05,0.000339908809858812
"RIMS2",175.698653737654,5.96968963109106,1.04389701533803,5.71865762941948,1.07368885411037e-08,1.81042585622243e-07
"VPS37D",145.874736891793,2.37119645775698,0.428626419425601,5.53208190231158,3.16452070174202e-08,4.75594753785836e-07
"DIRAS1",96.5977899314655,2.89282250175917,0.48143488630976,6.0087513057745,1.86957648807367e-09,3.72204497710874e-08
"CDK5R1",206.245212077012,2.24369048656688,0.445246052133506,5.03921477981824,4.67445677869069e-07,5.26199081857642e-06
"GRIN1",69.2612639732899,3.64794937775823,0.58675188382314,6.21719244255176,5.06128888246936e-10,1.13278592056758e-08
"SOX11",52.5897574749612,4.05769509089681,0.989681041930047,4.10000284837589,4.13145053265589e-05,0.0002690923943224
"TYMS",215.189803928987,2.08062432106442,0.473612919508294,4.39309029665941,1.11750684254178e-05,8.49253119453607e-05
"FUT2",418.970876011448,3.39953594685022,0.495798367165952,6.85669048545362,7.04740909629021e-12,2.26599017266492e-10
"MUC20",1210.48762312136,2.93136446656144,0.523140962657758,5.60339311161753,2.10195759332176e-08,3.30731344266569e-07
"LINC01561",1.60659087075861,2.878713444108,1.16027624830671,2.48105866883783,0.0130992810720489,0.0361906677470416
"TRIM72",130.367888520437,6.27103042941711,1.00910789114754,6.2144300767342,5.15112653930802e-10,1.14951190386963e-08
"OVOS2P",51.9921017632615,4.66205351400076,0.892959218305844,5.22090305853585,1.78052732891673e-07,2.23338782372748e-06
"RPRM",76.873083374274,2.6903404380111,0.805897002694702,3.33831796000647,0.000842872388840749,0.00365468827442459
"HASPIN",85.0762286105377,2.58996598249519,0.491145903844738,5.27331280220539,1.33982911435588e-07,1.73297217289691e-06
"RAB4A-AS1",490.016673716908,2.66782403331249,0.265582066241352,10.0451964662706,9.64552802757468e-24,2.41975559715937e-21
"KCNJ10",50.1994262449779,2.8824007340987,0.580197638141439,4.96796357760428,6.76596665109615e-07,7.31077771321352e-06
"TMPRSS9",44.3411918023931,2.55290408729461,0.643808864351362,3.9653136647422,7.32994942358653e-05,0.000442569202303774
"SHISA3",1341.69093995038,2.69633821270189,0.943184014416455,2.85876156878052,0.00425298317557024,0.0142955922638678
"HTR1A",3.22280819750067,3.9374451771664,1.52530471996237,2.58141545465325,0.0098396089168914,0.0286223792002693
"CCDC185",4.57920741026162,4.07172185998677,1.13310203818085,3.59342912004973,0.00032635445521352,0.00163027261664539
"DNAJC22",256.644505485535,3.71685840241475,0.58299541701619,6.37545046483878,1.82425947178742e-10,4.55645727367999e-09
"ERFE",177.619382746585,3.40844242715251,0.6387937112887,5.33574825005139,9.51513455142264e-08,1.28019644735727e-06
"CPNE7",217.809990811718,4.13376550049213,0.412346886760192,10.0249708030322,1.18394589831288e-23,2.9062689153317e-21
"C5orf46",22.9414042729736,2.020571930964,0.729609046458467,2.76938990925604,0.00561613804856117,0.0180248580782515
"RNF186",12.4310210329485,5.74263161002795,1.37641363243481,4.17216996018089,3.01712442065594e-05,0.000204324928505353
"AURKB",559.940295613906,4.30105210609206,0.588531738409213,7.30810562182713,2.7093479558729e-13,1.14328474093572e-11
"C9orf50",9.35332144684953,2.13661930778413,0.752291869392836,2.84014674983602,0.00450927844854184,0.0150017950600061
"LOC124904701",15.5275395355859,4.19556903602054,0.875915754080017,4.78992302225137,1.66845306899876e-06,1.63192438355496e-05
"FAM133A",29.8385376566674,3.48204446906014,1.07511790417155,3.23875591276965,0.00120052265991073,0.00493548204629966
"C12orf42",19.891613218977,4.13654977387356,0.866331446085559,4.77478890159672,1.7989585837601e-06,1.74833654783565e-05
"GVQW3",301.235227792543,2.59047794636135,0.355171371172555,7.29360009453803,3.01780324123843e-13,1.25717938310643e-11
"MKRN3",51.6200796342981,2.39691648057885,0.983431584198044,2.43729865818115,0.0147974522000952,0.0400297471591389
"LBX2",22.752095755327,2.26063677038614,0.350525516412657,6.44927876726899,1.12383680370466e-10,2.91546254451974e-09
"WDR97",70.7064783664009,3.25671430632091,0.585479356389974,5.56247503994265,2.6597508337498e-08,4.0806083187953e-07
"ATOH7",6.15445056617072,3.1202616457979,0.958612708150494,3.25497629988444,0.00113401828806842,0.00470272543111969
"NKPD1",14.6810329216057,2.76636419057626,0.566003585792308,4.88753827717155,1.02104648157944e-06,1.05663962502162e-05
"B3GNT3",615.753314468598,4.09399504284644,0.662600038708567,6.17868216673485,6.46388756083266e-10,1.40939913205586e-08
"CCR8",22.6225120723719,2.01596480698676,0.583621495852809,3.45423330242654,0.000551859744514867,0.00256325658342419
"ANKRD18A",51.1862296309007,2.21662728903094,0.455589126267523,4.86540867906782,1.1422054142918e-06,1.16844116445129e-05
"RCC1",1839.53556432078,2.17070858203561,0.234693152425217,9.24913470889311,2.26317326302685e-20,3.3332891884929e-18
"ADGRD2",2.50341656273758,3.8989965877371,1.15968964500559,3.36210347701977,0.000773511312348098,0.00340044093002017
"ALX1",4.87890780284272,3.0432734796181,1.29016164172342,2.35883115820499,0.018332594651551,0.0478193331010349
"MEIOC",41.9992699607298,3.17928442675224,0.698589504169622,4.5510051436162,5.33902427337409e-06,4.50257056286875e-05
"ITPRID1",84.4055821909027,3.57657061031329,0.996778051079218,3.5881313863612,0.000333056452233908,0.00165975676665529
"DIP2C-AS1",80.0824506255923,2.27679302015875,0.702001605367308,3.24328748360549,0.00118158921601471,0.00486891238915241
"BHLHA15",283.074618030834,3.04549881519093,0.458100576326382,6.64810081579358,2.96898928461441e-11,8.4829857795322e-10
"H2BC4",164.371885526339,2.05261581611737,0.424065512955249,4.8403271508994,1.29625558705425e-06,1.30996984492525e-05
"OR51E1",17.104596974547,6.48647459525118,1.06019774071747,6.1181743236517,9.46534907900079e-10,2.00078198263434e-08
"HOXC9",45.6233354819577,3.44064008291978,0.966632960289791,3.55940695617114,0.000371693187716514,0.00182167964413488
"HOXC10",44.8361081107422,3.77603978306167,1.22023674832987,3.09451406723319,0.001971355859754,0.00747824574980459
"C1orf105",7.12413289231246,4.09392495312917,1.19926792559918,3.4136866881383,0.000640902324433004,0.00290128081786259
"NQO1",9342.66955603867,4.02775523549245,0.564654200792004,7.13313605006919,9.81074960748259e-13,3.75787924142987e-11
"C4orf50",7.76868750134098,2.44386401863854,0.655763749093374,3.72674461193883,0.000193968820472839,0.00103436444816035
"H2AC25",179.238886721138,2.09446531014902,0.808233509855634,2.59141112637502,0.00955832264026274,0.0279358529707538
"DDN",18.1814074749324,2.80813436491236,0.647515884231924,4.33678066174907,1.44584774755828e-05,0.00010640637726953
"SOX2",666.290082443252,2.39845636473716,0.931371240787632,2.57518834563633,0.0100185514821616,0.0290630161817316
"FDCSP",17.1890870954742,2.85525918477697,0.83271874092835,3.42883982843211,0.000606167144933797,0.00276653133780361
"ATG9B",165.921742482591,2.33429624348641,0.492239829128345,4.74219294204609,2.11417125087543e-06,2.01017973703604e-05
"USH1G",7.39177381513512,3.08249316523592,1.00574614675126,3.06488190404001,0.00217755962525268,0.00813875387768393
"SHMT2",3600.40591808507,2.11178111913181,0.386552816894721,5.46311144773513,4.67860661656327e-08,6.77285418196087e-07
"B4GALNT4",390.42598220831,6.00598538474938,0.729334576804787,8.23488365389392,1.79732223179383e-16,1.36315844616682e-14
"NXPH4",486.659201360052,5.97268375326444,0.938112440415732,6.36670349517761,1.93134010774431e-10,4.78724900322419e-09
"TEX19",7.47234399716023,5.85399373511085,1.73663233463256,3.37088836731205,0.00074926212779386,0.00330913234966261
"CAPN12",165.504908520075,2.08921729891273,0.557503983108958,3.74744820164705,0.000178642712083654,0.000963438335496749
"KPNA2",3755.86531497626,2.38645298545376,0.441835097723994,5.40123000129911,6.6185499639865e-08,9.19627980084284e-07
"XKRX",401.671154073082,3.30001664645145,0.621613833196049,5.3087889461602,1.10356029414084e-07,1.45625306097927e-06
"SNORC",31.1717691041543,2.32619663550862,0.34224068568171,6.79696112364627,1.06848915057723e-11,3.3097067596374e-10
"TSKU",2823.74775681962,2.24872617846895,0.535227326276001,4.20144127190797,2.65221053283306e-05,0.000182042436121605
"RGS7",34.8311996333664,3.93916140278198,0.927795184424811,4.24572305279217,2.17889627977047e-05,0.000153099486521637
"WFDC10B",16.989681926342,2.06003063502871,0.658069796278712,3.13041359241509,0.00174560344684287,0.00673945223879181
"PYCR1",2014.81388841969,3.95420806924702,0.411839481881539,9.60133314849207,7.89169932747825e-22,1.37526415226718e-19
"PCP4",89.7691895107289,4.41235142815769,0.94497312769218,4.66928772771937,3.02245818423029e-06,2.74789716797265e-05
"SLC25A10",205.809653826387,2.55610539325272,0.321397913846563,7.95308644869741,1.81921304558634e-15,1.19341421315203e-13
"RIPPLY3",189.870382564833,3.64345903617042,0.869405550944501,4.19074738160143,2.78037085831187e-05,0.000189982299683932
"GPR19",32.6292764078107,2.539275787347,0.582523298250773,4.35909738712951,1.3059998821031e-05,9.7529183214039e-05
"PRR36",605.42794726522,3.25825054478386,0.483687514301856,6.73627176315838,1.62502225282717e-11,4.87485322073476e-10
"LINC01547",224.675975209476,2.16970674178567,0.48452653478372,4.477993641265,7.53478453179454e-06,6.05674634071611e-05
"TMEM121B",99.1446262364192,2.86413129578309,0.679883358917303,4.21268039321355,2.52358025264589e-05,0.000174419659665919
"EPHA10",231.804044663124,4.20905458699634,0.528489113050971,7.96431654513645,1.66139461395825e-15,1.10255748959456e-13
"BMP8A",183.504526792653,2.35025686732953,0.379234150229393,6.19737664951297,5.7411999843735e-10,1.26511442512802e-08
"TRAIP",169.0548917272,2.41236307371146,0.344971881704098,6.99292667505197,2.69210231544708e-12,9.45507750143712e-11
"SLC35F3",62.5683361673033,2.41045800701449,0.534333070365756,4.51115257635936,6.44763203604767e-06,5.30807759649954e-05
"PNMA3",60.0185116666051,3.81268948921772,0.719254763244632,5.30088875882905,1.15240293530626e-07,1.51196589713257e-06
"IQGAP3",885.304056601867,3.73506710221184,0.51175903508411,7.29848785492955,2.9101976930727e-13,1.21456861307416e-11
"SCN5A",41.800214417954,2.66496437779083,0.773550699942469,3.44510628455127,0.000570834888849787,0.00263317633411837
"KCNH8",73.5782047500002,3.89819798040614,0.638243930115455,6.10769299396388,1.01081548639911e-09,2.1151151914762e-08
"NPW",24.626134643024,3.5342586729111,0.7448351196825,4.74502152156527,2.08484168042496e-06,1.98394542402757e-05
"KCNQ3",942.705145525321,2.80200039659778,0.602541158203227,4.65030539150773,3.31443869468294e-06,2.97192933860631e-05
"KCNK12",23.3370813158731,2.03064183513917,0.570265992007092,3.5608678469361,0.000369631093310635,0.00181313025981704
"SRPK3",71.1753506861765,2.36330311697726,0.49842966986928,4.74149766725779,2.12144100927695e-06,2.01541310032391e-05
"EFNA5",1338.22509612844,2.03933811712182,0.496358018667053,4.1086031461693,3.98059415722722e-05,0.000260455672156321
"H1-5",5.23615247754113,5.01357414215735,1.13075017082338,4.43384778664821,9.2565991042435e-06,7.23199524129962e-05
"MAP7D2",241.997890530636,4.23168088539292,0.566791674218432,7.46602513388738,8.26535658739728e-14,3.89855011433249e-12
"KNTC1",822.503977314135,2.36227679456356,0.355939536756566,6.63673616055517,3.20704938202034e-11,9.06110524036416e-10
"POU3F2",8.19034374562579,2.48590422610074,1.03420552559566,2.40368492004427,0.0162307557756278,0.0431704443203783
"CDCA2",207.494368092289,3.54517536275645,0.529068688848123,6.7007846759462,2.07303320282733e-11,6.11437661335209e-10
"SEPTIN5",3.45869895959627,2.46634449138045,0.984304184164982,2.50567307450058,0.0122218566712832,0.0341634340576373
"LCN12",43.5397029325274,2.87524690006135,0.535641130737884,5.36786056011137,7.96761138222733e-08,1.08722414970034e-06
"FAM227A",358.96614984348,2.35122729902865,0.697294637031783,3.37192798303636,0.00074643963913087,0.00329921984931629
"IFNE",8.0121903937228,3.35298095172419,1.06000218012072,3.16318307132382,0.00156054163593291,0.00614340489855362
