"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"SRPX",772.385548288705,-2.61712651058266,0.450692749601127,-5.8068972995436,6.36411456540357e-09,1.12625094119068e-07
"BMX",119.980558732319,-2.14075901725842,0.512290711811915,-4.17879724909865,2.93054792802145e-05,0.000199170820627573
"ZC3H12B",83.638677678795,-2.05654460474555,0.290301323834104,-7.08417232682266,1.39877760449881e-12,5.17547713664561e-11
"RS1",85.1890571407156,-6.08577329963255,0.403420344801099,-15.0854397356511,2.01924842251081e-51,1.15243555593748e-47
"GATA1",16.485464194583,-2.3798999191276,0.39727857404256,-5.99050659820545,2.09188387783308e-09,4.12397383826005e-08
"PHEX",228.573519326636,-2.24417066311118,0.480587754404767,-4.66963763130149,3.0173149566738e-06,2.74431406955801e-05
"VGLL1",88.5357561982526,-2.86852276860977,0.515728131778254,-5.56208318270127,2.66573165230696e-08,4.08429448929635e-07
"KLHL4",97.9655334800161,-2.49114826711701,0.467538214510777,-5.32822385379494,9.91778428848004e-08,1.32374132729185e-06
"SGCG",163.241757218069,-2.38781057154302,0.759911367740473,-3.14222246555274,0.00167670586442154,0.00652087192144452
"RGCC",8744.06321692191,-3.85546080853989,0.328590660460185,-11.7333243834149,8.60128625612459e-32,6.21037424449358e-29
"MEDAG",309.071172659778,-2.32926300488977,0.564992415515098,-4.12264473102034,3.74547131354466e-05,0.000246911246367054
"ZNF423",258.985743235702,-2.56745789903567,0.325113938798061,-7.89710188534981,2.85463020900939e-15,1.7903393692713e-13
"NDRG4",973.862585604286,-2.19875866443795,0.532310962603958,-4.13059061132625,3.61832440587808e-05,0.000239567076165286
"WFDC1",470.783795201863,-2.67970432889825,0.554719906060021,-4.83073403284053,1.36030615839828e-06,1.36563013588717e-05
"FOXF1",1225.86010076504,-3.10752512296868,0.395509903673233,-7.85700963264902,3.9341260919872e-15,2.39499105477269e-13
"ZP2",2.44904662397584,-2.61084954660869,0.798436114575612,-3.26995422545036,0.00107564888920482,0.00449990626565087
"SLC6A2",3.15674731133648,-4.3686619555671,1.25760071340941,-3.47380683629183,0.000513130293216644,0.00240687311769936
"AQP9",711.497260511954,-2.21504469618904,0.481519887065989,-4.60011051606989,4.22266852043097e-06,3.67095581313476e-05
"CORO2B",346.827399095626,-2.03816525230065,0.485271524161555,-4.20005121013882,2.66854617156277e-05,0.000183053607423698
"RASL12",1052.70956873733,-2.84523465650306,0.405301148915257,-7.02005080448948,2.21787584963294e-12,7.92361310974498e-11
"ENTREP2",80.0107303564178,-3.47503967123565,0.454233689925751,-7.65033450469884,2.00457172709846e-14,1.06424111530072e-12
"SFRP1",341.425877545569,-2.24967908542492,0.654016424215173,-3.43978989231739,0.000582165944067095,0.00267878674374807
"RETN",250.649835477567,-2.62555554592331,0.63960268123727,-4.10497895481667,4.04351689677466e-05,0.00026411859009004
"CLEC4M",68.4832903960072,-5.14223268946279,0.779347172722815,-6.5981283687696,4.16380678202027e-11,1.15780201006992e-09
"NOVA2",500.624360818224,-2.26126749391012,0.468794782533086,-4.82357649479712,1.41006652978559e-06,1.40753864488305e-05
"LILRA1",94.2528107354544,-2.01850597019346,0.306173297756316,-6.59269108372735,4.31924714754658e-11,1.19520112886474e-09
"PRX",3097.00289785727,-3.94590471903315,0.402726192634662,-9.79798381927625,1.148552277485e-22,2.3410982091701e-20
"DENND3",3570.73580863198,-2.29904750857787,0.291266311791261,-7.89328327893102,2.94338477693123e-15,1.83591614952358e-13
"LIM2",1.33375239530248,-3.12957828837425,1.20236158179403,-2.60285951893492,0.0092449826942558,0.0271766301734697
"SIGLEC6",145.591225037434,-2.34325001122345,0.495310329921174,-4.73087248472359,2.23556920862489e-06,2.10717627843508e-05
"CABP5",1.40977098209769,-4.11219543158557,1.09920242747882,-3.74107200710747,0.000183237008243059,0.000984031442291412
"HAS1",194.700146919577,-5.38836704719083,0.910474046885734,-5.91819949796667,3.25485025365181e-09,6.18692559871916e-08
"RASIP1",1234.07541981853,-2.99765853133039,0.340710347281821,-8.79826091354617,1.38952669601827e-18,1.50338885987683e-16
"MAG",24.1237044792868,-3.74551334807279,0.652024625261581,-5.74443541387744,9.22281888020542e-09,1.57713657090794e-07
"CAV2",11378.3477500265,-3.12015849672148,0.470044076021365,-6.63801259475858,3.17940704104843e-11,9.0052956997636e-10
"CAV1",35820.5090908351,-3.70433956046796,0.568272923672515,-6.51859239839958,7.09702151420144e-11,1.90161859328292e-09
"WNT2",611.960934898579,-2.39375983526654,0.381703115424207,-6.27126093169618,3.58135859207289e-10,8.38552156906996e-09
"HOXA5",398.868521627122,-2.23200324498003,0.437429684962873,-5.10254178375998,3.35121724590726e-07,3.92937537271787e-06
"GHRHR",2.86719471732093,-2.49220829941536,0.795373588108123,-3.13338076179186,0.00172805113587528,0.0066807247046396
"PPP1R17",4.91628213157671,-3.0226590538829,0.708000722597437,-4.26928809167552,1.96097852931181e-05,0.00013950507586681
"SERPINE1",7540.81589769839,-2.29703866332519,0.680943022020646,-3.37331992405019,0.000742676069850752,0.00328512923825282
"RARRES2",4250.08495196911,-2.48166051577042,0.36353215043485,-6.82652280630999,8.69974703503728e-12,2.73940034569471e-10
"SLC1A1",2682.51270343773,-2.00574672303463,0.574130385824127,-3.49353870228539,0.000476663886137015,0.00225997089441784
"OGN",756.927709721992,-3.74810984163565,0.54870904596142,-6.83077829538677,8.44551694640223e-12,2.66670409916205e-10
"ECM2",795.003173914753,-2.15216030968172,0.332095243280415,-6.48055144790036,9.13879849415647e-11,2.42310837192913e-09
"ENG",8307.01187595834,-2.10920757177835,0.27778426579005,-7.59296991058701,3.12655168584665e-14,1.61119748162964e-12
"TYRP1",160.780440007657,-2.60663148580662,0.579080796628002,-4.50132606880607,6.75308141000122e-06,5.52566650569598e-05
"PIP5K1B",913.353030373661,-3.41556863192597,0.321326769451154,-10.6295800930622,2.17087687956026e-26,7.39685795275838e-24
"CXCL12",2273.38776811007,-2.09480654927226,0.369163332214616,-5.67447080051393,1.39118042955308e-08,2.2840466054755e-07
"CDH23",316.220294055735,-2.47558664659901,0.329070525140061,-7.52296683376715,5.3547010844439e-14,2.64022615673369e-12
"VSIR",3596.59555323044,-2.03445741667616,0.273420295503649,-7.44076957757881,1.0010041830801e-13,4.62149053000843e-12
"SPOCK2",14170.6862085917,-3.84621857089295,0.319577383226704,-12.0353278196927,2.31711781301502e-33,2.11589930213279e-30
"CSF3",773.756284509908,-4.66864497054849,0.931373285695602,-5.01264642464131,5.36864930541562e-07,5.9524475470293e-06
"ASPA",183.296683052248,-3.47202164059686,0.34686960627113,-10.0095874006412,1.38328233423717e-23,3.25556210394848e-21
"SLC6A4",4029.79616787996,-7.5789854758363,0.589217910720374,-12.8627886863966,7.28984207725942e-38,1.28015234447504e-34
"ICAM2",475.851386279844,-2.29924085103698,0.369630301690035,-6.22037977006842,4.9595298081645e-10,1.1185529177502e-08
"CCL2",3886.53235457589,-2.35299447891242,0.570390540503402,-4.12523404900048,3.70357930630964e-05,0.00024443195138405
"SGCA",472.961779923261,-2.79291311723327,0.442827490929245,-6.30700029795466,2.84495283220422e-10,6.79366403832534e-09
"CACNG1",5.1601437017756,-2.30422235776734,0.826071979910519,-2.78937237166298,0.00528103065613474,0.0171396998647853
"VTN",51.9698633001278,-2.52328759391198,0.352939634379787,-7.14934608674963,8.71922492674939e-13,3.39677791557614e-11
"PMP22",4274.05571377748,-2.03756912911302,0.276415217803673,-7.37140720870231,1.6883626231458e-13,7.42651836681996e-12
"CWH43",47.6912979104419,-3.06747907546853,1.0771971549336,-2.84764869775172,0.0044043513169919,0.0146993990364648
"ODAM",72.3090837718052,-5.36542332637558,0.51201959048324,-10.4789414821252,1.07945124111893e-25,3.3301070788519e-23
"SOD3",1899.67675635412,-2.32375559197053,0.441254942284244,-5.26624263955243,1.39244220325898e-07,1.79289695759726e-06
"CRYAB",1155.63251040207,-3.34142950506613,0.396775441859745,-8.42146250131903,3.71813336722562e-17,3.05328297267604e-15
"FOLR3",141.744713674829,-5.86734900882949,0.798832386231653,-7.34490627815885,2.0590332665366e-13,8.93643924748368e-12
"APOA5",5.66966962083928,-4.40200788836702,0.744215911227253,-5.91496072840994,3.31954776397775e-09,6.29418238404053e-08
"PTPN5",69.7933158883957,-5.39034724008761,0.594138548202334,-9.07254251789757,1.16271591182738e-19,1.53431454052643e-17
"VWF",21705.1435549996,-2.839106911395,0.356038964303472,-7.97414664136332,1.53437273642252e-15,1.02721980058034e-13
"CD69",776.293901364805,-2.0374775630442,0.342564026110699,-5.94772774647911,2.71890323210695e-09,5.23796134057127e-08
"DAO",8.92082354563401,-3.55165364729762,0.712787566308505,-4.98276599533221,6.26817366367428e-07,6.8336263881576e-06
"LIN7A",633.410863762746,-2.2592228391865,0.449302441865137,-5.02828969681993,4.9487385323249e-07,5.53255396446842e-06
"ART4",167.887013307326,-3.4664022533532,0.345378187759865,-10.0365407434569,1.05302398750112e-23,2.61298745768077e-21
"ENDOU",17.2129711394675,-2.07068996689203,0.430823965563615,-4.80634814310551,1.53712137634359e-06,1.51580751190271e-05
"RSPH4A",267.805175865955,-2.34629979184694,0.711502675749977,-3.29766826157578,0.000974912423765759,0.00413740485557193
"NEDD9",10955.5499621578,-2.47504494275763,0.495981199173337,-4.99019911819811,6.03170843581771e-07,6.59472566481238e-06
"ADTRP",284.476501941743,-2.75315997014098,0.401252772155167,-6.86141046541184,6.81839344506296e-12,2.20165635017457e-10
"SASH1",3019.03691918629,-2.20757947939252,0.264638389781123,-8.34187164310651,7.31238026566588e-17,5.77627436279884e-15
"RBM24",44.0967500942931,-2.06682245047234,0.616766064232081,-3.35106383170691,0.000805017440102254,0.00351323707514708
"FHL5",397.327416657348,-3.56391673154818,0.402343756921307,-8.85788997651885,8.15431361563618e-19,9.03664201608536e-17
"KHDRBS2",179.310858455371,-3.0510028760667,0.507820462162892,-6.00803453856894,1.87785843695248e-09,3.73428834992928e-08
"EYA4",249.919560130934,-2.37961451313439,0.550234521158979,-4.3247277690286,1.52720339370501e-05,0.000111888723603631
"PHACTR2",2579.03912456731,-2.03819422656923,0.267947747594413,-7.60668542604956,2.81214661431512e-14,1.46907311345995e-12
"PACRG",102.695332833307,-2.17530175751374,0.630779945360385,-3.44859054812042,0.000563520495233848,0.00260945423644899
"C6orf118",96.7476671876877,-2.18699153165445,0.916509584402559,-2.38621785180792,0.0170226638763213,0.0449520409060197
"CLIC5",9612.87780962927,-5.2185148995752,0.313053492906874,-16.6697226442625,2.17601880652721e-62,2.48381666671049e-58
"SEMA5A",3015.94505284798,-3.2780503259882,0.354525639215023,-9.24629974082083,2.32398802472679e-20,3.40091811644154e-18
"C7",8051.67586773523,-2.69264465540889,0.541687780857523,-4.97084252324517,6.66625791741892e-07,7.22621092102357e-06
"GHR",251.895928672271,-2.66682373889912,0.310835089552674,-8.57954532333197,9.52488849144285e-18,8.6630947956633e-16
"HBEGF",3963.37782415305,-2.90859856780053,0.579235889574783,-5.02144052216055,5.12853854080834e-07,5.71397785983961e-06
"BTNL8",36.0522192920568,-4.18420527241196,0.430030338485949,-9.73002343775025,2.24541216293267e-22,4.27170952229916e-20
"NPR3",1815.16496513014,-2.00437026045737,0.485235534721618,-4.13071615129607,3.61634884102674e-05,0.000239505737429067
"SLC27A6",57.2874551929003,-3.3453636513728,0.678243982316934,-4.93238972787458,8.12296390016243e-07,8.61305819214158e-06
"PCDH12",1493.9374098151,-2.07118858815564,0.330129643013173,-6.2738643196394,3.52195450016314e-10,8.25489725710722e-09
"LIFR",5659.38898634957,-2.1055659126546,0.332335913597591,-6.33565566195211,2.3633407207403e-10,5.73354998021046e-09
"RBP2",110.428260679771,-4.87501432252141,0.52148308726444,-9.34836515618259,8.90128903975396e-21,1.44118813821662e-18
"BCHE",528.225261161235,-2.40949752232687,0.738047037312997,-3.26469371261093,0.00109582502769142,0.00456757158246621
"HYAL1",1504.37982587973,-3.21120526638782,0.451811391335613,-7.10740217703471,1.18247490059583e-12,4.46193710838052e-11
"EFCC1",611.20668529457,-2.79445655013456,0.440870369488362,-6.33849934931571,2.32013820654095e-10,5.64674148370184e-09
"AADAC",380.78843239355,-2.34206110924545,0.575308516644767,-4.07096547588846,4.68186885657578e-05,0.000299810334156433
"ARHGEF26",2232.27695809573,-3.66595640765176,0.276321824804554,-13.2669810292573,3.59785685045419e-40,8.21354740390186e-37
"VIPR1",2704.78670381786,-3.29638812182196,0.45945016976794,-7.17463685667351,7.24993661025314e-13,2.85360004957705e-11
"TNNC1",1764.00284829373,-4.9018155189474,0.436194076006341,-11.2376939270403,2.6624658323247e-29,1.26627984346126e-26
"IL1A",92.0472258878003,-3.21503788876574,0.59051697558878,-5.44444617457468,5.19668144560944e-08,7.42861870518584e-07
"SPTBN1",32683.7455461896,-2.17197136909506,0.287494735188824,-7.5548213697497,4.19435098791322e-14,2.10909336350376e-12
"ACADL",747.537217068816,-3.45311869511264,0.493628441845063,-6.99538033547201,2.64540292488106e-12,9.31973817470829e-11
"IL1RL1",1791.17086879334,-5.51195831501698,0.633138111770578,-8.70577558441826,3.15410384635611e-18,3.21451056734213e-16
"IL18R1",401.679760547401,-2.03551943916928,0.439992621216068,-4.62625812574637,3.72331221823056e-06,3.28310137620647e-05
"SLC5A7",24.3190886688117,-2.96926595948736,0.809368489372092,-3.66862065731137,0.000243862599978028,0.00126641021267025
"PLCL1",364.081525175652,-2.18352284465637,0.256905579136433,-8.49932045849727,1.90703767075624e-17,1.65665024529079e-15
"EPAS1",54835.0352811696,-3.23047246996858,0.380874251023613,-8.48172976064036,2.21870411033679e-17,1.88995507965965e-15
"GRIN3B",75.1654750890199,-2.39445986162057,0.73925722076354,-3.23900774232203,0.0011994631744189,0.00493201455490077
"TNR",170.574205505146,-4.19079728010735,0.740158888632377,-5.66202384983968,1.49598025701417e-08,2.44115320138502e-07
"PAPPA2",22.3274979489962,-2.11312671081633,0.517500812188702,-4.08333023068919,4.43948651688747e-05,0.000286296716649785
"ANGPTL1",384.670424932419,-4.0881440417153,0.358252930829485,-11.4113345346534,3.67054122703069e-30,2.00841670816242e-27
"LEPR",2152.72116949928,-2.61665810178715,0.309635223238063,-8.45077660875594,2.89371467052542e-17,2.41097124866514e-15
"PRG4",663.13991951142,-2.76416758092589,0.676396875286757,-4.08660607687465,4.37729398473348e-05,0.000282925380457193
"RGS2",3708.59852160665,-2.05691066571402,0.404173606803384,-5.08917611415094,3.59622512524209e-07,4.18868486653835e-06
"NR5A2",250.414837319323,-2.02689760526499,0.500468034925256,-4.05000412377527,5.12167303928165e-05,0.000324695011979342
"HPCAL4",59.421013212239,-3.20933612416169,0.572750002696215,-5.60338037372985,2.10211214039507e-08,3.30731344266569e-07
"ST6GALNAC5",928.140549688497,-2.94116962812706,0.374356236341095,-7.85660646894424,3.94680394350296e-15,2.39631880920822e-13
"ADGRL2",3947.49784284736,-2.61477227500197,0.334520048991095,-7.81648897543829,5.43170726956434e-15,3.17949859633037e-13
"KIF17",194.319770332964,-2.50896819729424,0.308278548850483,-8.13864022212944,3.99741898352941e-16,2.89705009444422e-14
"MROH9",36.7421963757114,-4.60178430979031,0.898592799163274,-5.12110080792465,3.03757198679157e-07,3.60045331705424e-06
"SLC5A9",358.843162404011,-2.90286646427216,0.57560796883917,-5.04313112642687,4.57975178218404e-07,5.17579967502374e-06
"APOA1",18.498609097984,-2.77002624740267,0.409450188019596,-6.76523379022138,1.33094103911832e-11,4.03915605864108e-10
"FILIP1",514.461749551364,-3.23323207359892,0.41058937981285,-7.87461203958236,3.41801793072641e-15,2.09757879947724e-13
"ADGB",65.8928055171641,-2.54454273033424,0.945937605318664,-2.68996889015427,0.0071458680316517,0.0219707772787309
"CCN2",16104.6034084886,-2.55112369808644,0.379743640831835,-6.71801558677365,1.8421599255938e-11,5.47072782151299e-10
"TCF21",675.25451123648,-4.41516596796348,0.436646616926789,-10.1115313775665,4.91105470096678e-24,1.25971312099293e-21
"CASQ2",140.794660691228,-3.43725885436921,0.671434727555647,-5.11927476090271,3.06712837374627e-07,3.62983274464767e-06
"ABCG2",478.042454097432,-2.25548699214102,0.408487649149909,-5.5215549278781,3.36012737436193e-08,5.01034277134608e-07
"PCDH17",1720.96630670686,-2.09202033344279,0.385430400529504,-5.42775123749651,5.70685035897985e-08,8.07197564096351e-07
"KLF9",5214.88495595907,-2.30372797706375,0.346420885867195,-6.65008396158572,2.92925869849366e-11,8.37995574284609e-10
"ECRG4",306.890001408136,-3.91235639733997,0.653974368667496,-5.98243078748115,2.19831932912484e-09,4.30776240039407e-08
"SLC46A2",486.081583115154,-2.05189710195755,0.693875604163522,-2.95715412048698,0.00310492879626276,0.0109386449830066
"CSF3R",2585.54632155993,-2.42106723817216,0.403246077676843,-6.00394491651417,1.92580059194598e-09,3.81632827374433e-08
"PPP4R4",114.141049735725,-2.82282941169948,0.590127647981322,-4.78342172469918,1.7233602076367e-06,1.68058907219728e-05
"CFAP58",84.4986373708093,-2.01143931519184,0.649498982775595,-3.09690910768802,0.00195549822640696,0.00743043758499409
"SFRP5",86.960597150946,-2.6270632870616,0.530850798882235,-4.9487790026749,7.468048223694e-07,7.99287730420582e-06
"DUSP1",27084.5363715601,-2.15511727740803,0.563000841440189,-3.82791129031905,0.000129235315068428,0.000727394725763593
"TEK",2368.92465581779,-4.01033646070205,0.294895886947315,-13.5991603756024,4.05056757924061e-42,1.32100581809263e-38
"MYCT1",1045.55199834324,-2.99739865176257,0.32769182191383,-9.14700475055115,5.85339438431464e-20,8.24858891355055e-18
"IQSEC3",230.450617605525,-3.66033820214953,0.489741632380823,-7.47401887063432,7.77819794536038e-14,3.67636606407106e-12
"EGR1",19910.285620989,-2.39904412212212,0.623815532765667,-3.84575887600302,0.000120179903465432,0.000681805918541836
"SOCS2",2083.15380890824,-2.55716252354636,0.44583576598088,-5.73566034550945,9.71331467933397e-09,1.6548153792128e-07
"CHRNA2",16.2225675631008,-3.72497269754436,0.61835253551969,-6.02402753053117,1.70129408147602e-09,3.41891219947325e-08
"ADRA1A",103.812523850324,-5.62633939932509,0.483835231565328,-11.6286269214469,2.94801330750684e-31,1.86944988325204e-28
"PDLIM2",1542.02029203946,-2.11741153237835,0.381422519460327,-5.55135427078157,2.83464964147772e-08,4.31990765455907e-07
"TBX2",2381.07803330271,-2.57695757273528,0.426618638694035,-6.04042425484237,1.53709529026013e-09,3.11637196992438e-08
"TBX4",1081.47753578135,-3.13636985014575,0.453490880494639,-6.91605936314486,4.64379866722561e-12,1.55672951210123e-10
"KCNJ8",672.828408031429,-2.21431924761344,0.377719249067797,-5.86234154885762,4.56385046720807e-09,8.38873931689959e-08
"CSTA",424.42789536308,-2.17924931536221,0.338145787186757,-6.44470343248315,1.15826678418821e-10,2.99796739413069e-09
"CAT",8532.16238849381,-2.15884835353437,0.250459048225735,-8.61956622780358,6.72082207498241e-18,6.36637540040554e-16
"PLG",4.38567221581557,-3.59628325821422,0.910664482261557,-3.94907600797514,7.84534396212497e-05,0.000469712450331369
"RAMP3",2846.80699750034,-3.83875985804668,0.40806193808831,-9.40729702954044,5.09059218693326e-21,8.42124123445648e-19
"GLIPR2",3578.29160859784,-2.37640336620081,0.374643902294366,-6.34309901121416,2.25188599639979e-10,5.50410122182128e-09
"RECK",855.231070184315,-2.23346907362156,0.301494376613435,-7.407995793186,1.2822237020994e-13,5.76218206598962e-12
"CNTFR",85.6630728743735,-3.7726062088575,0.794949232014623,-4.74571967230745,2.07766290830369e-06,1.97793855436467e-05
"SFTPA1",384370.545284788,-2.27104998094056,0.710761383767235,-3.19523546552763,0.001397167999443,0.00560069328521233
"RASSF8",1732.61749786861,-2.30361048450197,0.370013287972761,-6.22575069431441,4.79255641342634e-10,1.08326010259515e-08
"NECAB1",580.797946541063,-2.7966020856185,0.555245433907535,-5.03669533297632,4.73637747916549e-07,5.32119889133214e-06
"ITIH5",1854.08633368964,-2.95567970382131,0.50450069899703,-5.85862360487772,4.66719170440366e-09,8.54429185403618e-08
"MMP19",1749.9249346357,-3.00774023158461,0.525953368719438,-5.71864429523037,1.07377309970878e-08,1.81042585622243e-07
"PLP1",7.56611212618586,-2.8664422716257,0.667904502057206,-4.29169478989406,1.77314559776317e-05,0.000127573718409503
"MOGAT1",5.99473992156776,-2.85145296439153,0.559059695015187,-5.10044453180276,3.3885667846234e-07,3.96909138666843e-06
"FAM124B",121.019184621398,-2.6195014716555,0.30228307647787,-8.66572320944096,4.48655763894734e-18,4.41481139394521e-16
"KCNS1",51.2474499731388,-2.44018928175921,0.628042406028682,-3.88538935959647,0.000102166014272373,0.000593020071147725
"EDN3",21.7498861892332,-3.6532513796453,0.826881802095827,-4.4181059135486,9.95696284829778e-06,7.70011872844817e-05
"PTGIS",1615.30891051797,-2.5440104067491,0.357112060004648,-7.12384344207246,1.04958259637518e-12,4.00015377172772e-11
"CIMIP1",617.881580418429,-3.27755004103459,1.0826281483574,-3.02740146375042,0.00246666118935708,0.00900838398525561
"XG",27.5275189125838,-2.5198897769938,0.589927214495466,-4.27152658001874,1.94139382057487e-05,0.000138154861377505
"HIF3A",761.793511252926,-2.56684646371024,0.581576799184355,-4.41359845734934,1.01666449459578e-05,7.83837681429487e-05
"CRISP2",29.8202788724431,-3.86152329622205,1.10768741269391,-3.48611282566691,0.0004900942542602,0.00231451421814359
"KCNK17",129.449159476233,-2.17298117542582,0.580240510375178,-3.7449663313249,0.000180417969202161,0.000971864516025518
"MYRF",2634.83722729369,-3.34775480039458,0.397608164708562,-8.41973354055345,3.77341545437863e-17,3.08757352716881e-15
"AHNAK",62949.9242319254,-2.67257134008918,0.434327406950821,-6.15335642494188,7.58600534246378e-10,1.63070542338141e-08
"MT2A",7199.83381293291,-2.3554545730041,0.494115178101142,-4.76701521709166,1.86975193000537e-06,1.80637184977117e-05
"SLC10A2",7.57250624028275,-3.34354620635995,1.02978184069956,-3.24684906473839,0.00116690255752089,0.00481904913910243
"TEKT3",37.185543915331,-2.01038393911941,0.587220062361439,-3.42356140053335,0.000618062873298264,0.00280958927409918
"MYH2",25.0208585310663,-3.41806485132175,0.707807928541099,-4.8290852835838,1.37161658553061e-06,1.37456694605261e-05
"GRIA3",11.6974925446976,-2.26023289418902,0.535077252517351,-4.22412442980041,2.39871501236632e-05,0.000167104867309462
"CD93",10296.5331106099,-2.99543574644468,0.335241155655056,-8.93516710557701,4.0656328276377e-19,4.81200833970658e-17
"BMP2",1900.66996746788,-2.50948603331261,0.361550414390201,-6.94090210778812,3.89603929281237e-12,1.33547569092513e-10
"FLRT3",3466.69745191963,-2.78359323201906,0.523650935461851,-5.31574192560924,1.06223613224325e-07,1.4057848500279e-06
"LRRN4",944.082538684195,-2.12719103242725,0.608862386644523,-3.49371398051098,0.000476351066743654,0.00225942624198855
"CITED1",0.938580876597929,-2.85135684352544,1.05624114726187,-2.69953206321975,0.00694370644659822,0.0214706588743588
"F10",234.110760855548,-2.73312734235407,0.35533813219628,-7.6916241031074,1.45278918675323e-14,7.91544733756313e-13
"RRAS",3113.0685142714,-2.05938502130453,0.321716072837581,-6.40125003124794,1.54109959946687e-10,3.90474614386563e-09
"CFP",36.0653535676687,-2.01056415569021,0.402918449563468,-4.99000271114045,6.03784450794554e-07,6.59827440267538e-06
"RHOJ",978.239071964106,-2.53076169031059,0.290471196188881,-8.71260807789334,2.96961953674324e-18,3.04006477149379e-16
"PZP",98.1800084175048,-2.34453694613276,0.852798134954393,-2.74922851028297,0.00597357254342169,0.0189746330309968
"AVPR2",69.4830953290744,-2.71871057007469,0.431150071906506,-6.30571753833369,2.86861777022383e-10,6.82874609764754e-09
"RGS13",110.846524154301,-2.41122699866356,0.505143171658617,-4.77335364298084,1.81183230180676e-06,1.75860202457255e-05
"OMD",190.37456836372,-2.28885513671237,0.476044269738422,-4.80807202651564,1.52392863096943e-06,1.50409713430182e-05
"MASP1",401.342102044595,-2.58186272095268,0.543658621082573,-4.74905137310522,2.04373026637848e-06,1.95051497705494e-05
"PTPRB",4580.86190518441,-3.27201880436172,0.308535073099079,-10.605014112321,2.82421351573621e-26,9.4814662280503e-24
"PLA2G5",135.319878473791,-2.5340001082177,0.403095224667409,-6.28635605968412,3.25004069493682e-10,7.68066035452513e-09
"F2RL3",463.78036548376,-2.29773004592874,0.460305112045525,-4.99175435119106,5.98333224855487e-07,6.55124661401722e-06
"GNG11",4013.72603364373,-2.6667194994379,0.50639302697826,-5.26610627984099,1.39347632101254e-07,1.79321707623424e-06
"MGAT3",1337.37569537246,-3.77511845246922,0.378070040667665,-9.98523566110242,1.76880270036058e-23,4.12040784148283e-21
"APOBEC3A",97.4827706164373,-2.39192851074786,0.526659113462736,-4.54170154774527,5.58020022298693e-06,4.66792578840555e-05
"ALDH1A2",523.177758819724,-2.88701213269563,0.534226948784519,-5.40409303436339,6.51371316395246e-08,9.07270029407387e-07
"ACKR4",167.345151109209,-3.64020924591471,0.29133903529043,-12.4947528651142,7.97437060344287e-36,9.58141613189459e-33
"ATP1B2",163.988740149158,-2.23610321236002,0.481753634933527,-4.6415907430954,3.45737126113117e-06,3.07832794541199e-05
"KLK10",322.115415086132,-2.12781348863257,0.612070142563149,-3.47642098619936,0.000508153938224874,0.00238745549613823
"ADCY4",586.152094660556,-2.00715952844989,0.291175717617411,-6.89329297399445,5.45154358911983e-12,1.79069479994268e-10
"CDO1",319.50037641425,-3.56479104175359,0.408326418498884,-8.73024835096074,2.54114005482881e-18,2.6249631815243e-16
"ART1",6.59847330512952,-2.52042853542018,0.530264791384157,-4.75315083402213,2.00270824847509e-06,1.91617043606194e-05
"PLPPR3",97.4215665684094,-2.3089116193272,0.716314984219079,-3.22331888930728,0.00126714400700183,0.00515919931083372
"PRRG3",71.6548839033295,-2.24674235898439,0.478184429769892,-4.6984849759026,2.62098465813045e-06,2.42637707868857e-05
"KCNA5",78.3510619052708,-2.85285200804928,0.627993550328933,-4.54280463000775,5.5510693960869e-06,4.64876607642215e-05
"STARD8",1211.71337223384,-2.70790945204787,0.286867371290699,-9.4395868023059,3.74252300543762e-21,6.28221012434819e-19
"LDLR",11848.7846225729,-2.65264045748707,0.478001617532514,-5.54943824495874,2.86588959377356e-08,4.36460263750878e-07
"CNN1",927.668734249716,-2.56056600139875,0.515989047992843,-4.96244253896308,6.96121642617905e-07,7.51028401669383e-06
"DPP6",165.418995126016,-4.61733411379755,0.616268598870345,-7.4924052957775,6.76227213522642e-14,3.2568757505292e-12
"USHBP1",238.675388148715,-2.55816408059992,0.336910642456319,-7.59300466719924,3.1257128275461e-14,1.61119748162964e-12
"CACNG6",74.9701821755991,-2.32573912351533,0.953890709634152,-2.43816099687911,0.0147621976867562,0.0399419968876116
"IQCN",759.24056429507,-2.4173903834657,0.606393257881171,-3.9865060372083,6.70534223809107e-05,0.000409733024500485
"TNNT3",22.6356513970026,-2.84089242506546,0.516186551525356,-5.50361573092225,3.72080083575601e-08,5.48934970824319e-07
"TNNI2",94.0977514780863,-2.43530878762148,0.402260859813436,-6.0540535530873,1.41245619222019e-09,2.88933354947981e-08
"GATA5",80.4888905502595,-2.31663670987671,0.565702059525641,-4.0951533954451,4.21888960659421e-05,0.000273849959706964
"RGN",288.352407563671,-2.3764209073449,0.40586606764841,-5.85518499024543,4.76479347000928e-09,8.70900481399855e-08
"AKAP12",4994.98609478373,-3.33791935177042,0.570309968441203,-5.85281607630631,4.83318525659096e-09,8.81930543080332e-08
"COX4I2",481.271814415437,-2.8381160173266,0.453624322061171,-6.25653405097596,3.93627192756071e-10,9.13223087746782e-09
"HIGD1B",304.175852113984,-3.43071354157422,0.443554071355562,-7.73460049885122,1.03728312071689e-14,5.87596435802628e-13
"ADGRE3",98.3982384418936,-2.79929080153941,0.421151103751778,-6.64676116624709,2.9961259710906e-11,8.52849872743483e-10
